,appMatrName,edName,apptName,status
199,公开募集基金募集申请注册-华安中证沪深港黄金产业股票交易型开放式指数证券投资基金,机构部,华安基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
200,公开募集基金募集申请注册-华夏中证小家电主题交易型开放式指数证券投资基金,机构部,华夏基金管理有限公司,接收材料@20231017-->
201,公开募集基金募集申请注册-富国洞见价值股票型证券投资基金,机构部,富国基金管理有限公司,接收材料@20230925-->受理通知@20230926-->
202,公开募集基金募集申请注册-永赢汇享债券型证券投资基金,机构部,永赢基金管理有限公司,接收材料@20230919-->受理通知@20230922-->
203,公开募集基金募集申请注册-国寿安保先进制造股票型发起式证券投资基金,机构部,国寿安保基金管理有限公司,接收材料@20230919-->受理通知@20230922-->
204,公开募集基金募集申请注册-长江90天持有期债券型证券投资基金,机构部,长江证券（上海）资产管理有限公司,接收材料@20230918-->受理通知@20230922-->
205,公开募集基金募集申请注册-广发中证沪深港黄金产业股票交易型开放式指数证券投资基金,机构部,广发基金管理有限公司,接收材料@20230915-->受理通知@20230922-->
206,公开募集基金募集申请注册-安信长鑫增强债券型证券投资基金,机构部,安信基金管理有限责任公司,接收材料@20230915-->受理通知@20230922-->
207,公开募集基金募集申请注册-国泰上证科创板100交易型开放式指数证券投资基金发起式联接基金,机构部,国泰基金管理有限公司,接收材料@20230915-->受理通知@20230922-->
208,公开募集基金募集申请注册-湘财中证2000指数增强型证券投资基金,机构部,湘财基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
209,公开募集基金募集申请注册-国泰君安中证2000指数增强型证券投资基金,机构部,上海国泰君安证券资产管理有限公司,接收材料@20230914-->受理通知@20230920-->
210,公开募集基金募集申请注册-华夏中证2000交易型开放式指数证券投资基金发起式联接基金,机构部,华夏基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
211,公开募集基金募集申请注册-博时中证2000指数增强型证券投资基金,机构部,博时基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
212,公开募集基金募集申请注册-人保中证2000指数增强型发起式证券投资基金,机构部,中国人保资产管理有限公司,接收材料@20230914-->受理通知@20230920-->
213,公开募集基金募集申请注册-富国中证2000指数增强型证券投资基金,机构部,富国基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
214,公开募集基金募集申请注册-华宝中证2000指数增强型证券投资基金,机构部,华宝基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
215,公开募集基金募集申请注册-长城中证2000指数增强型证券投资基金,机构部,长城基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
216,公开募集基金募集申请注册-国联中证2000指数增强型证券投资基金,机构部,国联基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
217,公开募集基金募集申请注册-华泰柏瑞中证2000指数增强型证券投资基金,机构部,华泰柏瑞基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
218,公开募集基金募集申请注册-鹏华双月享60天持有期债券型证券投资基金,机构部,鹏华基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
219,公开募集基金募集申请注册-富国中证全指软件交易型开放式指数证券投资基金,机构部,富国基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
220,公开募集基金募集申请注册-鹏华稳健享利债券型证券投资基金,机构部,鹏华基金管理有限公司,接收材料@20230914-->补正通知@20230920-->
221,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,浙江前进暖通科技股份有限公司,接收材料@20230914-->
222,公开募集基金募集申请注册-华泰柏瑞中证2000交易型开放式指数证券投资基金发起式联接基金,机构部,华泰柏瑞基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
223,合格境外投资者资格许可,机构部,群益证券（香港）有限公司,接收材料@20230914-->受理通知@20230914-->一次书面反馈@20230925-->
224,公开募集基金募集申请注册-太平恒发三个月定期开放债券型证券投资基金,机构部,太平基金管理有限公司,接收材料@20230914-->受理通知@20230920-->
225,公开募集基金募集申请注册-国泰中证沪深港黄金产业股票交易型开放式指数证券投资基金,机构部,国泰基金管理有限公司,接收材料@20230913-->受理通知@20230920-->
226,公开募集基金募集申请注册-贝莱德中债0-3年政策性金融债指数证券投资基金,机构部,贝莱德基金管理有限公司,接收材料@20230913-->受理通知@20230920-->
227,公开募集基金募集申请注册-汇添富中证油气资源交易型开放式指数证券投资基金,机构部,汇添富基金管理股份有限公司,接收材料@20230913-->补正通知@20230920-->
228,公开募集基金募集申请注册-国泰君安国证2000指数增强型证券投资基金,机构部,上海国泰君安证券资产管理有限公司,接收材料@20230913-->受理通知@20230920-->
229,公开募集基金募集申请注册-国联先进制造混合型证券投资基金,机构部,国联基金管理有限公司,接收材料@20230913-->受理通知@20230920-->
230,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,无锡晶海氨基酸股份有限公司,接收材料@20230912-->
231,公开募集基金募集申请注册-汇添富中证核能核电交易型开放式指数证券投资基金,机构部,汇添富基金管理股份有限公司,接收材料@20230913-->补正通知@20230920-->
232,公开募集基金募集申请注册-银华国证港股通创新药交易型开放式指数证券投资基金,机构部,银华基金管理股份有限公司,接收材料@20230912-->补正通知@20230918-->接收补正材料@20231012-->受理通知@20231018-->
233,公开募集基金募集申请注册-富国标普黄金生产商交易型开放式指数证券投资基金（QDII）,机构部,富国基金管理有限公司,接收材料@20230912-->受理通知@20230918-->
234,公开募集基金募集申请注册-银华中证油气资源交易型开放式指数证券投资基金,机构部,银华基金管理股份有限公司,接收材料@20230912-->补正通知@20230918-->
235,公开募集基金募集申请注册-汇添富国证港股通创新药交易型开放式指数证券投资基金,机构部,汇添富基金管理股份有限公司,接收材料@20230912-->补正通知@20230918-->接收补正材料@20231016-->
236,公开募集基金募集申请注册-国投瑞银和嘉债券型证券投资基金,机构部,国投瑞银基金管理有限公司,接收材料@20230912-->受理通知@20230918-->
237,公开募集基金募集申请注册-易方达上证科创板芯片指数发起式证券投资基金,机构部,易方达基金管理有限公司,接收材料@20230912-->补正通知@20230918-->
238,公开募集基金募集申请注册-中信保诚乾元30天持有期债券型证券投资基金,机构部,中信保诚基金管理有限公司,接收材料@20230912-->受理通知@20230918-->
239,公开募集基金募集申请注册-申万菱信智华稳进配置3个月持有期混合型发起式基金中基金（FOF）,机构部,申万菱信基金管理有限公司,接收材料@20230912-->受理通知@20230918-->
240,公开募集基金募集申请注册-财通领先成长一年持有期混合型证券投资基金,机构部,财通基金管理有限公司,接收材料@20230912-->受理通知@20230918-->
241,公开募集基金募集申请注册-南方中证全指计算机交易型开放式指数证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230911-->受理通知@20230918-->
242,公开募集基金募集申请注册-长城中证1000指数增强型证券投资基金,机构部,长城基金管理有限公司,接收材料@20230911-->受理通知@20230918-->
243,向不特定合格投资者公开发行股票并在北京证券交易所上市注册,公众公司部,用友金融信息技术股份有限公司,接收材料@20230911-->
244,证券公司变更主要股东或者公司的实际控制人核准,机构部,国都证券股份有限公司,接收材料@20230911-->补正通知@20230918-->
245,合格境外投资者资格许可,机构部,国杰投资控股有限公司,接收材料@20230911-->受理通知@20230911-->一次书面反馈@20230915-->
